year,week,publication_date,NOMBRE,variety,quality,size,sale_format,unit,price
2021,43,2021-10-29,chayote tierno criollo,chayote_tierno_criollo,,,,u,330
2021,43,2021-10-29,chayote tierno quelite,chayote_tierno_quelite,,,,u,80
2021,43,2021-10-29,chile dulce,chile_dulce,1,,,u,220
2021,43,2021-10-29,chile dulce,chile_dulce,2,,,u,110
2021,43,2021-10-29,elote,elote,,,,u,140
2021,43,2021-10-29,fresa,fresa,,,,kg,2310
2021,43,2021-10-29,frijol tierno,frijol_tierno,,,,kg,1600
2021,43,2021-10-29,hongos frescos,hongos_frescos,,,,kg,
2021,43,2021-10-29,huevos,huevos,,,,kg,1510
2021,43,2021-10-29,lechuga americana,lechuga_americana,,,,u,255
2021,43,2021-10-29,limón mesino,limon_mesino,,,,u,75
2021,43,2021-10-29,limón mandarino,limon_mandarino,,,,u,45
2021,43,2021-10-29,manga,manga,,,,kg,
2021,43,2021-10-29,manga grande cavallini,manga_grande_cavallini,,G,,kg,
2021,43,2021-10-29,manga grande keitt,manga_grande_keitt,,G,,kg,
2021,43,2021-10-29,manga grande tommy,manga_grande_tommy,,G,,kg,
2021,43,2021-10-29,manga pequeña mora,manga_pequena_mora,,P,,kg,
2021,43,2021-10-29,manga pequeña irwin,manga_pequena_irwin,,P,,kg,
2021,43,2021-10-29,maracuyá,maracuya,,,,kg,970
2021,43,2021-10-29,melón cantalupo,melon_cantalupo,,,,kg,1200
2021,43,2021-10-29,mora,mora,,,,kg,2245
2021,43,2021-10-29,naranja,naranja,,,,u,90
2021,43,2021-10-29,ñampí,nampi,,,,kg,675
2021,43,2021-10-29,papa amarilla,papa_amarilla,,,,kg,800
2021,43,2021-10-29,papa blanca,papa_blanca,1,,,kg,750
2021,43,2021-10-29,papa blanca,papa_blanca,2,,,kg,565
2021,43,2021-10-29,papaya,papaya,,,,kg,485
2021,43,2021-10-29,pepino,pepino,,,,kg,340
2021,43,2021-10-29,piña,pina,,G,,u,950
2021,43,2021-10-29,piña,pina,,M,,u,750
2021,43,2021-10-29,plátano,platano,,,,u,200
2021,43,2021-10-29,queso tipo turrialba,queso_tipo_turrialba,,,,kg,3385
2021,43,2021-10-29,remolacha,remolacha,,,,u,260
2021,43,2021-10-29,repollo verde,repollo_verde,,,,kg,520
2021,43,2021-10-29,sandía,sandia,,G,,kg,640
2021,43,2021-10-29,tiquisque lila,tiquisque_lila,,,,kg,905
2021,43,2021-10-29,tomate,tomate,1,,,kg,980
2021,43,2021-10-29,tomate,tomate,2,,,kg,790
2021,43,2021-10-29,vainica,vainica,,,,kg,655
2021,43,2021-10-29,yuca,yuca,,,corriente,kg,340
2021,43,2021-10-29,yuca,yuca,,,parafinada,kg,375
2021,43,2021-10-29,zanahoria,zanahoria,1,,,kg,360
2021,43,2021-10-29,zanahoria,zanahoria,2,,,kg,325
2021,43,2021-10-29,zapallo,zapallo,,,,u,375
2021,43,2021-10-29,dulce,dulce,,,,tapa,845
2021,43,2021-10-29,zuquini,zuquini,,,,u,285
2021,44,2021-11-05,aguacate criollo,aguacate_criollo,,,,u,
2021,44,2021-11-05,aguacate Hass,aguacate_hass,,,,kg,2250
2021,44,2021-11-05,apio verde,apio_verde,,,,mata,1350
2021,44,2021-11-05,ayote sazón,ayote_sazon,,,,kg,370
2021,44,2021-11-05,ayote tierno,ayote_tierno,,,,u,500
2021,44,2021-11-05,banano criollo,banano_criollo,,,,u,40
2021,44,2021-11-05,brócoli,brocoli,,,,kg,875
2021,44,2021-11-05,camote,camote,,,,kg,680
2021,44,2021-11-05,cebolla blanca,cebolla_blanca,1,,suelta,kg,715
2021,44,2021-11-05,cebolla blanca,cebolla_blanca,2,,suelta,kg,595
2021,44,2021-11-05,cebolla blanca,cebolla_blanca,,,trenza,kg,715
2021,44,2021-11-05,coliflor,coliflor,,,,u,965
2021,44,2021-11-05,coco,coco,,,,u,445
2021,44,2021-11-05,culantro castilla,culantro_castilla,,,,rollo,100
2021,44,2021-11-05,chayote sazón blanco,chayote_sazon_blanco,,,,u,470
2021,44,2021-11-05,chayote tierno criollo,chayote_tierno_criollo,,,,u,295
2021,44,2021-11-05,chayote tierno quelite,chayote_tierno_quelite,,,,u,75
2021,44,2021-11-05,chile dulce,chile_dulce,1,,,u,205
2021,44,2021-11-05,chile dulce,chile_dulce,2,,,u,125
2021,44,2021-11-05,elote,elote,,,,u,140
2021,44,2021-11-05,fresa,fresa,,,,kg,2510
2021,44,2021-11-05,frijol tierno,frijol_tierno,,,,kg,1500
2021,44,2021-11-05,hongos frescos,hongos_frescos,,,,kg,
2021,44,2021-11-05,huevos,huevos,,,,kg,1605
2021,44,2021-11-05,lechuga americana,lechuga_americana,,,,u,250
2021,44,2021-11-05,limón mesino,limon_mesino,,,,u,85
2021,44,2021-11-05,limón mandarino,limon_mandarino,,,,u,45
2021,44,2021-11-05,manga,manga,,,,kg,
2021,44,2021-11-05,manga grande cavallini,manga_grande_cavallini,,G,,kg,
2021,44,2021-11-05,manga grande keitt,manga_grande_keitt,,G,,kg,
2021,44,2021-11-05,manga grande tommy,manga_grande_tommy,,G,,kg,
2021,44,2021-11-05,manga pequeña mora,manga_pequena_mora,,P,,kg,
2021,44,2021-11-05,manga pequeña irwin,manga_pequena_irwin,,P,,kg,
2021,44,2021-11-05,maracuyá,maracuya,,,,kg,1020
2021,44,2021-11-05,melón cantalupo,melon_cantalupo,,,,kg,950
2021,44,2021-11-05,mora,mora,,,,kg,2220
2021,44,2021-11-05,naranja,naranja,,,,u,90
2021,44,2021-11-05,ñampí,nampi,,,,kg,675
2021,44,2021-11-05,papa amarilla,papa_amarilla,,,,kg,815
2021,44,2021-11-05,papa blanca,papa_blanca,1,,,kg,780
2021,44,2021-11-05,papa blanca,papa_blanca,2,,,kg,625
2021,44,2021-11-05,papaya,papaya,,,,kg,510
2021,44,2021-11-05,pepino,pepino,,,,kg,475
2021,44,2021-11-05,piña,pina,,G,,u,955
2021,44,2021-11-05,piña,pina,,M,,u,750
2021,44,2021-11-05,plátano,platano,,,,u,215
2021,44,2021-11-05,queso tipo turrialba,queso_tipo_turrialba,,,,kg,3435
2021,44,2021-11-05,remolacha,remolacha,,,,u,295
2021,44,2021-11-05,repollo verde,repollo_verde,,,,kg,530
2021,44,2021-11-05,sandía,sandia,,G,,kg,615
2021,44,2021-11-05,tiquisque lila,tiquisque_lila,,,,kg,930
2021,44,2021-11-05,tomate,tomate,1,,,kg,1020
2021,44,2021-11-05,tomate,tomate,2,,,kg,840
2021,44,2021-11-05,vainica,vainica,,,,kg,775
2021,44,2021-11-05,yuca,yuca,,,corriente,kg,340
2021,44,2021-11-05,yuca,yuca,,,parafinada,kg,375
2021,44,2021-11-05,zanahoria,zanahoria,1,,,kg,340
2021,44,2021-11-05,zanahoria,zanahoria,2,,,kg,340
2021,44,2021-11-05,zapallo,zapallo,,,,u,450
2021,44,2021-11-05,dulce,dulce,,,,tapa,845
2021,44,2021-11-05,zuquini,zuquini,,,,u,350
2021,45,2021-11-12,aguacate criollo,aguacate_criollo,,,,u,
2021,45,2021-11-12,aguacate Hass,aguacate_hass,,,,kg,1900
2021,45,2021-11-12,apio verde,apio_verde,,,,mata,1100
2021,45,2021-11-12,ayote sazón,ayote_sazon,,,,kg,395
2021,45,2021-11-12,ayote tierno,ayote_tierno,,,,u,450
2021,45,2021-11-12,banano criollo,banano_criollo,,,,u,40
2021,45,2021-11-12,brócoli,brocoli,,,,kg,875
2021,45,2021-11-12,camote,camote,,,,kg,715
2021,45,2021-11-12,cebolla blanca,cebolla_blanca,1,,suelta,kg,775
2021,45,2021-11-12,cebolla blanca,cebolla_blanca,2,,suelta,kg,665
2021,45,2021-11-12,cebolla blanca,cebolla_blanca,,,trenza,kg,775
2021,45,2021-11-12,coliflor,coliflor,,,,u,805
2021,45,2021-11-12,coco,coco,,,,u,455
2021,45,2021-11-12,culantro castilla,culantro_castilla,,,,rollo,105
2021,45,2021-11-12,chayote sazón blanco,chayote_sazon_blanco,,,,u,455
2021,45,2021-11-12,chayote tierno criollo,chayote_tierno_criollo,,,,u,295
2021,45,2021-11-12,chayote tierno quelite,chayote_tierno_quelite,,,,u,70
2021,45,2021-11-12,chile dulce,chile_dulce,1,,,u,210
2021,45,2021-11-12,chile dulce,chile_dulce,2,,,u,80
2021,45,2021-11-12,elote,elote,,,,u,130
2021,45,2021-11-12,fresa,fresa,,,,kg,2745
2021,45,2021-11-12,frijol tierno,frijol_tierno,,,,kg,1515
2021,45,2021-11-12,hongos frescos,hongos_frescos,,,,kg,
2021,45,2021-11-12,huevos,huevos,,,,kg,1690
2021,45,2021-11-12,lechuga americana,lechuga_americana,,,,u,255
2021,45,2021-11-12,limón mesino,limon_mesino,,,,u,85
2021,45,2021-11-12,limón mandarino,limon_mandarino,,,,u,45
2021,45,2021-11-12,manga,manga,,,,kg,
2021,45,2021-11-12,manga grande cavallini,manga_grande_cavallini,,G,,kg,
2021,45,2021-11-12,manga grande keitt,manga_grande_keitt,,G,,kg,
2021,45,2021-11-12,manga grande tommy,manga_grande_tommy,,G,,kg,
2021,45,2021-11-12,manga pequeña mora,manga_pequena_mora,,P,,kg,
2021,45,2021-11-12,manga pequeña irwin,manga_pequena_irwin,,P,,kg,
2021,45,2021-11-12,maracuyá,maracuya,,,,kg,1020
2021,45,2021-11-12,melón cantalupo,melon_cantalupo,,,,kg,950
2021,45,2021-11-12,mora,mora,,,,kg,2200
2021,45,2021-11-12,naranja,naranja,,,,u,90
2021,45,2021-11-12,ñampí,nampi,,,,kg,695
2021,45,2021-11-12,papa amarilla,papa_amarilla,,,,kg,780
2021,45,2021-11-12,papa blanca,papa_blanca,1,,,kg,740
2021,45,2021-11-12,papa blanca,papa_blanca,2,,,kg,600
2021,45,2021-11-12,papaya,papaya,,,,kg,510
2021,45,2021-11-12,pepino,pepino,,,,kg,375
2021,45,2021-11-12,piña,pina,,G,,u,960
2021,45,2021-11-12,piña,pina,,M,,u,750
2021,45,2021-11-12,plátano,platano,,,,u,210
2021,45,2021-11-12,queso tipo turrialba,queso_tipo_turrialba,,,,kg,3435
2021,45,2021-11-12,remolacha,remolacha,,,,u,265
2021,45,2021-11-12,repollo verde,repollo_verde,,,,kg,525
2021,45,2021-11-12,sandía,sandia,,G,,kg,615
2021,45,2021-11-12,tiquisque lila,tiquisque_lila,,,,kg,1100
2021,45,2021-11-12,tomate,tomate,1,,,kg,970
2021,45,2021-11-12,tomate,tomate,2,,,kg,800
2021,45,2021-11-12,vainica,vainica,,,,kg,635
2021,45,2021-11-12,yuca,yuca,,,corriente,kg,340
2021,45,2021-11-12,yuca,yuca,,,parafinada,kg,375
2021,45,2021-11-12,zanahoria,zanahoria,1,,,kg,275
2021,45,2021-11-12,zanahoria,zanahoria,2,,,kg,340
2021,45,2021-11-12,zapallo,zapallo,,,,u,400
2021,45,2021-11-12,dulce,dulce,,,,tapa,845
2021,45,2021-11-12,zuquini,zuquini,,,,u,300
2021,46,2021-11-19,aguacate criollo,aguacate_criollo,,,,u,
2021,46,2021-11-19,aguacate Hass,aguacate_hass,,,,kg,1900
2021,46,2021-11-19,apio verde,apio_verde,,,,mata,1310
2021,46,2021-11-19,ayote sazón,ayote_sazon,,,,kg,370
2021,46,2021-11-19,ayote tierno,ayote_tierno,,,,u,425
2021,46,2021-11-19,banano criollo,banano_criollo,,,,u,40
2021,46,2021-11-19,brócoli,brocoli,,,,kg,900
2021,46,2021-11-19,camote,camote,,,,kg,715
2021,46,2021-11-19,cebolla blanca,cebolla_blanca,1,,suelta,kg,775
2021,46,2021-11-19,cebolla blanca,cebolla_blanca,2,,suelta,kg,680
2021,46,2021-11-19,cebolla blanca,cebolla_blanca,,,trenza,kg,775
2021,46,2021-11-19,coliflor,coliflor,,,,u,750
2021,46,2021-11-19,coco,coco,,,,u,445
2021,46,2021-11-19,culantro castilla,culantro_castilla,,,,rollo,110
2021,46,2021-11-19,chayote sazón blanco,chayote_sazon_blanco,,,,u,325
2021,46,2021-11-19,chayote tierno criollo,chayote_tierno_criollo,,,,u,290
2021,46,2021-11-19,chayote tierno quelite,chayote_tierno_quelite,,,,u,70
2021,46,2021-11-19,chile dulce,chile_dulce,1,,,u,160
2021,46,2021-11-19,chile dulce,chile_dulce,2,,,u,80
2021,46,2021-11-19,elote,elote,,,,u,135
2021,46,2021-11-19,fresa,fresa,,,,kg,2505
2021,46,2021-11-19,frijol tierno,frijol_tierno,,,,kg,1450
2021,46,2021-11-19,hongos frescos,hongos_frescos,,,,kg,
2021,46,2021-11-19,huevos,huevos,,,,kg,1755
2021,46,2021-11-19,lechuga americana,lechuga_americana,,,,u,310
2021,46,2021-11-19,limón mesino,limon_mesino,,,,u,105
2021,46,2021-11-19,limón mandarino,limon_mandarino,,,,u,45
2021,46,2021-11-19,manga,manga,,,,kg,
2021,46,2021-11-19,manga grande cavallini,manga_grande_cavallini,,G,,kg,
2021,46,2021-11-19,manga grande keitt,manga_grande_keitt,,G,,kg,
2021,46,2021-11-19,manga grande tommy,manga_grande_tommy,,G,,kg,
2021,46,2021-11-19,manga pequeña mora,manga_pequena_mora,,P,,kg,
2021,46,2021-11-19,manga pequeña irwin,manga_pequena_irwin,,P,,kg,
2021,46,2021-11-19,maracuyá,maracuya,,,,kg,970
2021,46,2021-11-19,melón cantalupo,melon_cantalupo,,,,kg,1000
2021,46,2021-11-19,mora,mora,,,,kg,2155
2021,46,2021-11-19,naranja,naranja,,,,u,80
2021,46,2021-11-19,ñampí,nampi,,,,kg,765
2021,46,2021-11-19,papa amarilla,papa_amarilla,,,,kg,775
2021,46,2021-11-19,papa blanca,papa_blanca,1,,,kg,750
2021,46,2021-11-19,papa blanca,papa_blanca,2,,,kg,550
2021,46,2021-11-19,papaya,papaya,,,,kg,510
2021,46,2021-11-19,pepino,pepino,,,,kg,455
2021,46,2021-11-19,piña,pina,,G,,u,945
2021,46,2021-11-19,piña,pina,,M,,u,675
2021,46,2021-11-19,plátano,platano,,,,u,225
2021,46,2021-11-19,queso tipo turrialba,queso_tipo_turrialba,,,,kg,3435
2021,46,2021-11-19,remolacha,remolacha,,,,u,300
2021,46,2021-11-19,repollo verde,repollo_verde,,,,kg,515
2021,46,2021-11-19,sandía,sandia,,G,,kg,490
2021,46,2021-11-19,tiquisque lila,tiquisque_lila,,,,kg,1150
2021,46,2021-11-19,tomate,tomate,1,,,kg,950
2021,46,2021-11-19,tomate,tomate,2,,,kg,760
2021,46,2021-11-19,vainica,vainica,,,,kg,635
2021,46,2021-11-19,yuca,yuca,,,corriente,kg,340
2021,46,2021-11-19,yuca,yuca,,,parafinada,kg,375
2021,46,2021-11-19,zanahoria,zanahoria,1,,,kg,360
2021,46,2021-11-19,zanahoria,zanahoria,2,,,kg,315
2021,46,2021-11-19,zapallo,zapallo,,,,u,500
2021,46,2021-11-19,dulce,dulce,,,,tapa,845
2021,46,2021-11-19,zuquini,zuquini,,,,u,360
2021,47,2021-11-26,aguacate criollo,aguacate_criollo,,,,u,
2021,47,2021-11-26,aguacate Hass,aguacate_hass,,,,kg,2025
2021,47,2021-11-26,apio verde,apio_verde,,,,mata,1350
2021,47,2021-11-26,ayote sazón,ayote_sazon,,,,kg,395
2021,47,2021-11-26,ayote tierno,ayote_tierno,,,,u,385
2021,47,2021-11-26,banano criollo,banano_criollo,,,,u,40
2021,47,2021-11-26,brócoli,brocoli,,,,kg,800
2021,47,2021-11-26,camote,camote,,,,kg,715
2021,47,2021-11-26,cebolla blanca,cebolla_blanca,1,,suelta,kg,775
2021,47,2021-11-26,cebolla blanca,cebolla_blanca,2,,suelta,kg,665
2021,47,2021-11-26,cebolla blanca,cebolla_blanca,,,trenza,kg,775
2021,47,2021-11-26,coliflor,coliflor,,,,u,815
2021,47,2021-11-26,coco,coco,,,,u,445
2021,47,2021-11-26,culantro castilla,culantro_castilla,,,,rollo,120
2021,47,2021-11-26,chayote sazón blanco,chayote_sazon_blanco,,,,u,310
2021,47,2021-11-26,chayote tierno criollo,chayote_tierno_criollo,,,,u,295
2021,47,2021-11-26,chayote tierno quelite,chayote_tierno_quelite,,,,u,85
2021,47,2021-11-26,chile dulce,chile_dulce,1,,,u,165
2021,47,2021-11-26,chile dulce,chile_dulce,2,,,u,85
2021,47,2021-11-26,elote,elote,,,,u,130
2021,47,2021-11-26,fresa,fresa,,,,kg,2505
2021,47,2021-11-26,frijol tierno,frijol_tierno,,,,kg,1450
2021,47,2021-11-26,hongos frescos,hongos_frescos,,,,kg,
2021,47,2021-11-26,huevos,huevos,,,,kg,1735
2021,47,2021-11-26,lechuga americana,lechuga_americana,,,,u,255
2021,47,2021-11-26,limón mesino,limon_mesino,,,,u,115
2021,47,2021-11-26,limón mandarino,limon_mandarino,,,,u,45
2021,47,2021-11-26,manga,manga,,,,kg,
2021,47,2021-11-26,manga grande cavallini,manga_grande_cavallini,,G,,kg,
2021,47,2021-11-26,manga grande keitt,manga_grande_keitt,,G,,kg,
2021,47,2021-11-26,manga grande tommy,manga_grande_tommy,,G,,kg,
2021,47,2021-11-26,manga pequeña mora,manga_pequena_mora,,P,,kg,
2021,47,2021-11-26,manga pequeña irwin,manga_pequena_irwin,,P,,kg,
2021,47,2021-11-26,maracuyá,maracuya,,,,kg,1005
2021,47,2021-11-26,melón cantalupo,melon_cantalupo,,,,kg,1000
2021,47,2021-11-26,mora,mora,,,,kg,2155
2021,47,2021-11-26,naranja,naranja,,,,u,80
2021,47,2021-11-26,ñampí,nampi,,,,kg,765
2021,47,2021-11-26,papa amarilla,papa_amarilla,,,,kg,755
2021,47,2021-11-26,papa blanca,papa_blanca,1,,,kg,715
2021,47,2021-11-26,papa blanca,papa_blanca,2,,,kg,625
2021,47,2021-11-26,papaya,papaya,,,,kg,490
2021,47,2021-11-26,pepino,pepino,,,,kg,325
2021,47,2021-11-26,piña,pina,,G,,u,835
2021,47,2021-11-26,piña,pina,,M,,u,650
2021,47,2021-11-26,plátano,platano,,,,u,225
2021,47,2021-11-26,queso tipo turrialba,queso_tipo_turrialba,,,,kg,3435
2021,47,2021-11-26,remolacha,remolacha,,,,u,300
2021,47,2021-11-26,repollo verde,repollo_verde,,,,kg,545
2021,47,2021-11-26,sandía,sandia,,G,,kg,500
2021,47,2021-11-26,tiquisque lila,tiquisque_lila,,,,kg,1150
2021,47,2021-11-26,tomate,tomate,1,,,kg,875
2021,47,2021-11-26,tomate,tomate,2,,,kg,700
2021,47,2021-11-26,vainica,vainica,,,,kg,600
2021,47,2021-11-26,yuca,yuca,,,corriente,kg,340
2021,47,2021-11-26,yuca,yuca,,,parafinada,kg,375
2021,47,2021-11-26,zanahoria,zanahoria,1,,,kg,350
2021,47,2021-11-26,zanahoria,zanahoria,2,,,kg,325
2021,47,2021-11-26,zapallo,zapallo,,,,u,400
2021,47,2021-11-26,dulce,dulce,,,,tapa,845
2021,47,2021-11-26,zuquini,zuquini,,,,u,365
2021,48,2021-12-03,aguacate criollo,aguacate_criollo,,,,u,
2021,48,2021-12-03,aguacate Hass,aguacate_hass,,,,kg,1900
2021,48,2021-12-03,apio verde,apio_verde,,,,mata,1135
2021,48,2021-12-03,ayote sazón,ayote_sazon,,,,kg,395
2021,48,2021-12-03,ayote tierno,ayote_tierno,,,,u,490
2021,48,2021-12-03,banano criollo,banano_criollo,,,,u,40
2021,48,2021-12-03,brócoli,brocoli,,,,kg,935
2021,48,2021-12-03,camote,camote,,,,kg,850
2021,48,2021-12-03,cebolla blanca,cebolla_blanca,1,,suelta,kg,835
2021,48,2021-12-03,cebolla blanca,cebolla_blanca,2,,suelta,kg,715
2021,48,2021-12-03,cebolla blanca,cebolla_blanca,,,trenza,kg,835
2021,48,2021-12-03,coliflor,coliflor,,,,u,785
2021,48,2021-12-03,coco,coco,,,,u,435
2021,48,2021-12-03,culantro castilla,culantro_castilla,,,,rollo,120
2021,48,2021-12-03,chayote sazón blanco,chayote_sazon_blanco,,,,u,310
2021,48,2021-12-03,chayote tierno criollo,chayote_tierno_criollo,,,,u,285
2021,48,2021-12-03,chayote tierno quelite,chayote_tierno_quelite,,,,u,125
2021,48,2021-12-03,chile dulce,chile_dulce,1,,,u,150
2021,48,2021-12-03,chile dulce,chile_dulce,2,,,u,80
2021,48,2021-12-03,elote,elote,,,,u,140
2021,48,2021-12-03,fresa,fresa,,,,kg,2765
2021,48,2021-12-03,frijol tierno,frijol_tierno,,,,kg,1450
2021,48,2021-12-03,hongos frescos,hongos_frescos,,,,kg,
2021,48,2021-12-03,huevos,huevos,,,,kg,1750
2021,48,2021-12-03,lechuga americana,lechuga_americana,,,,u,225
2021,48,2021-12-03,limón mesino,limon_mesino,,,,u,115
2021,48,2021-12-03,limón mandarino,limon_mandarino,,,,u,45
2021,48,2021-12-03,manga,manga,,,,kg,
2021,48,2021-12-03,manga grande cavallini,manga_grande_cavallini,,G,,kg,
2021,48,2021-12-03,manga grande keitt,manga_grande_keitt,,G,,kg,
2021,48,2021-12-03,manga grande tommy,manga_grande_tommy,,G,,kg,
2021,48,2021-12-03,manga pequeña mora,manga_pequena_mora,,P,,kg,
2021,48,2021-12-03,manga pequeña irwin,manga_pequena_irwin,,P,,kg,
2021,48,2021-12-03,maracuyá,maracuya,,,,kg,1020
2021,48,2021-12-03,melón cantalupo,melon_cantalupo,,,,kg,975
2021,48,2021-12-03,mora,mora,,,,kg,2155
2021,48,2021-12-03,naranja,naranja,,,,u,85
2021,48,2021-12-03,ñampí,nampi,,,,kg,780
2021,48,2021-12-03,papa amarilla,papa_amarilla,,,,kg,905
2021,48,2021-12-03,papa blanca,papa_blanca,1,,,kg,905
2021,48,2021-12-03,papa blanca,papa_blanca,2,,,kg,715
2021,48,2021-12-03,papaya,papaya,,,,kg,515
2021,48,2021-12-03,pepino,pepino,,,,kg,510
2021,48,2021-12-03,piña,pina,,G,,u,1005
2021,48,2021-12-03,piña,pina,,M,,u,690
2021,48,2021-12-03,plátano,platano,,,,u,270
2021,48,2021-12-03,queso tipo turrialba,queso_tipo_turrialba,,,,kg,3435
2021,48,2021-12-03,remolacha,remolacha,,,,u,335
2021,48,2021-12-03,repollo verde,repollo_verde,,,,kg,530
2021,48,2021-12-03,sandía,sandia,,G,,kg,480
2021,48,2021-12-03,tiquisque lila,tiquisque_lila,,,,kg,1150
2021,48,2021-12-03,tomate,tomate,1,,,kg,1150
2021,48,2021-12-03,tomate,tomate,2,,,kg,1040
2021,48,2021-12-03,vainica,vainica,,,,kg,900
2021,48,2021-12-03,yuca,yuca,,,corriente,kg,360
2021,48,2021-12-03,yuca,yuca,,,parafinada,kg,390
2021,48,2021-12-03,zanahoria,zanahoria,1,,,kg,405
2021,48,2021-12-03,zanahoria,zanahoria,2,,,kg,340
2021,48,2021-12-03,zapallo,zapallo,,,,u,500
2021,48,2021-12-03,dulce,dulce,,,,tapa,845
2021,48,2021-12-03,zuquini,zuquini,,,,u,390
2021,49,2021-12-10,aguacate criollo,aguacate_criollo,,,,u,
2021,49,2021-12-10,aguacate Hass,aguacate_hass,,,,kg,2350
2021,49,2021-12-10,apio verde,apio_verde,,,,mata,1175
2021,49,2021-12-10,ayote sazón,ayote_sazon,,,,kg,370
2021,49,2021-12-10,ayote tierno,ayote_tierno,,,,u,590
2021,49,2021-12-10,banano criollo,banano_criollo,,,,u,40
2021,49,2021-12-10,brócoli,brocoli,,,,kg,1100
2021,49,2021-12-10,camote,camote,,,,kg,765
2021,49,2021-12-10,cebolla blanca,cebolla_blanca,1,,suelta,kg,950
2021,49,2021-12-10,cebolla blanca,cebolla_blanca,2,,suelta,kg,775
2021,49,2021-12-10,cebolla blanca,cebolla_blanca,,,trenza,kg,950
2021,49,2021-12-10,coliflor,coliflor,,,,u,940
2021,49,2021-12-10,coco,coco,,,,u,485
2021,49,2021-12-10,culantro castilla,culantro_castilla,,,,rollo,120
2021,49,2021-12-10,chayote sazón blanco,chayote_sazon_blanco,,,,u,315
2021,49,2021-12-10,chayote tierno criollo,chayote_tierno_criollo,,,,u,295
2021,49,2021-12-10,chayote tierno quelite,chayote_tierno_quelite,,,,u,105
2021,49,2021-12-10,chile dulce,chile_dulce,1,,,u,135
2021,49,2021-12-10,chile dulce,chile_dulce,2,,,u,80
2021,49,2021-12-10,elote,elote,,,,u,120
2021,49,2021-12-10,fresa,fresa,,,,kg,3115
2021,49,2021-12-10,frijol tierno,frijol_tierno,,,,kg,1450
2021,49,2021-12-10,hongos frescos,hongos_frescos,,,,kg,
2021,49,2021-12-10,huevos,huevos,,,,kg,1715
2021,49,2021-12-10,lechuga americana,lechuga_americana,,,,u,225
2021,49,2021-12-10,limón mesino,limon_mesino,,,,u,135
2021,49,2021-12-10,limón mandarino,limon_mandarino,,,,u,45
2021,49,2021-12-10,manga,manga,,,,kg,1000
2021,49,2021-12-10,manga grande cavallini,manga_grande_cavallini,,G,,kg,
2021,49,2021-12-10,manga grande keitt,manga_grande_keitt,,G,,kg,
2021,49,2021-12-10,manga grande tommy,manga_grande_tommy,,G,,kg,1115
2021,49,2021-12-10,manga pequeña mora,manga_pequena_mora,,P,,kg,1000
2021,49,2021-12-10,manga pequeña irwin,manga_pequena_irwin,,P,,kg,
2021,49,2021-12-10,maracuyá,maracuya,,,,kg,970
2021,49,2021-12-10,melón cantalupo,melon_cantalupo,,,,kg,1000
2021,49,2021-12-10,mora,mora,,,,kg,2215
2021,49,2021-12-10,naranja,naranja,,,,u,85
2021,49,2021-12-10,ñampí,nampi,,,,kg,785
2021,49,2021-12-10,papa amarilla,papa_amarilla,,,,kg,780
2021,49,2021-12-10,papa blanca,papa_blanca,1,,,kg,740
2021,49,2021-12-10,papa blanca,papa_blanca,2,,,kg,700
2021,49,2021-12-10,papaya,papaya,,,,kg,485
2021,49,2021-12-10,pepino,pepino,,,,kg,440
2021,49,2021-12-10,piña,pina,,G,,u,960
2021,49,2021-12-10,piña,pina,,M,,u,665
2021,49,2021-12-10,plátano,platano,,,,u,295
2021,49,2021-12-10,queso tipo turrialba,queso_tipo_turrialba,,,,kg,3450
2021,49,2021-12-10,remolacha,remolacha,,,,u,290
2021,49,2021-12-10,repollo verde,repollo_verde,,,,kg,515
2021,49,2021-12-10,sandía,sandia,,G,,kg,455
2021,49,2021-12-10,tiquisque lila,tiquisque_lila,,,,kg,1200
2021,49,2021-12-10,tomate,tomate,1,,,kg,850
2021,49,2021-12-10,tomate,tomate,2,,,kg,685
